Gene stable ID	RefSeq peptide ID
ENSDARG00000057017	NP_001170930
ENSDARG00000044179	
ENSDARG00000102765	
ENSDARG00000056480	NP_954972
ENSDARG00000070995	
ENSDARG00000009950	NP_957039
ENSDARG00000117156	
ENSDARG00000070995	NP_001122019
ENSDARG00000076148	NP_001116098
ENSDARG00000016345	NP_001004588
ENSDARG00000029230	
ENSDARG00000077626	
ENSDARG00000056480	
ENSDARG00000030166	
ENSDARG00000006372	
ENSDARG00000025875	NP_001038899
ENSDARG00000075963	NP_571546
ENSDARG00000069433	NP_001073486
ENSDARG00000005561	NP_001071013
ENSDARG00000112528	NP_001099176
ENSDARG00000062448	NP_001038598
ENSDARG00000016345	
ENSDARG00000006372	NP_001038851
ENSDARG00000054946	NP_775387
ENSDARG00000018973	NP_001003647
ENSDARG00000030166	NP_956628
ENSDARG00000014986	NP_571420
ENSDARG00000029230	NP_991206
ENSDARG00000062448	
ENSDARG00000102338	NP_001123546
ENSDARG00000090192	
ENSDARG00000014986	
ENSDARG00000071695	
ENSDARG00000077114	NP_001116755
ENSDARG00000042644	NP_956270
ENSDARG00000019135	
ENSDARG00000011026	NP_001002460
ENSDARG00000063258	
ENSDARG00000019135	NP_001020714
ENSDARG00000077114	
ENSDARG00000036040	NP_956727
ENSDARG00000057855	
ENSDARG00000026137	
ENSDARG00000109466	
ENSDARG00000057855	NP_001121800
ENSDARG00000110781	
ENSDARG00000026137	NP_001025334
ENSDARG00000062357	
ENSDARG00000101393	NP_001289677
ENSDARG00000058560	
ENSDARG00000101121	
ENSDARG00000039356	NP_001124264
ENSDARG00000088251	
ENSDARG00000005500	NP_991302
ENSDARG00000091576	
ENSDARG00000101393	NP_001289676
ENSDARG00000076773	NP_001139094
ENSDARG00000023678	
ENSDARG00000113564	
ENSDARG00000011925	NP_705949
ENSDARG00000012860	NP_001119849
ENSDARG00000038898	
ENSDARG00000018788	NP_705948
ENSDARG00000018478	NP_998327
ENSDARG00000038898	NP_001012511
ENSDARG00000020131	NP_001003634
ENSDARG00000093386	
ENSDARG00000012860	
ENSDARG00000058560	NP_957307
ENSDARG00000057738	NP_001032178
ENSDARG00000091576	NP_001315069
ENSDARG00000056653	
ENSDARG00000011925	
ENSDARG00000000588	NP_001035013
ENSDARG00000010785	
ENSDARG00000041295	NP_001013540
ENSDARG00000100503	
ENSDARG00000079371	
ENSDARG00000041295	
ENSDARG00000056653	NP_954687
ENSDARG00000020131	
ENSDARG00000037057	NP_957180
ENSDARG00000014280	NP_001189384
ENSDARG00000116587	
ENSDARG00000089747	
ENSDARG00000004635	NP_001038444
ENSDARG00000014280	
ENSDARG00000086296	NP_001103309
ENSDARG00000004635	
ENSDARG00000098771	NP_001019586
ENSDARG00000068166	
ENSDARG00000056623	NP_001001822
ENSDARG00000086296	
ENSDARG00000079377	
ENSDARG00000037057	
ENSDARG00000098622	
ENSDARG00000074060	
ENSDARG00000076230	
ENSDARG00000100858	NP_001098619
ENSDARG00000013711	
ENSDARG00000023026	
ENSDARG00000078768	
ENSDARG00000056623	
ENSDARG00000091692	
ENSDARG00000095540	NP_001120804
ENSDARG00000032324	
ENSDARG00000040277	NP_957211
ENSDARG00000023026	NP_001106904
ENSDARG00000103395	
ENSDARG00000099323	
ENSDARG00000037738	
ENSDARG00000018159	
ENSDARG00000045687	NP_001076392
ENSDARG00000040186	NP_001013358
ENSDARG00000098622	NP_571070
ENSDARG00000094892	
ENSDARG00000094892	NP_001107081
ENSDARG00000076122	
ENSDARG00000032324	NP_956383
ENSDARG00000004158	
ENSDARG00000038308	
ENSDARG00000041887	
ENSDARG00000038059	
ENSDARG00000006260	NP_956479
ENSDARG00000099323	NP_001012378
ENSDARG00000100503	NP_001076462
ENSDARG00000018159	NP_001070850
ENSDARG00000042642	
ENSDARG00000089795	
ENSDARG00000051795	
ENSDARG00000088560	
ENSDARG00000089572	NP_001154179
ENSDARG00000038308	NP_957386
ENSDARG00000006260	
ENSDARG00000057912	NP_001020624
ENSDARG00000062307	
ENSDARG00000040309	
ENSDARG00000020212	NP_001002666
ENSDARG00000004173	NP_001001941
ENSDARG00000057912	
ENSDARG00000021200	NP_001013589
ENSDARG00000004158	NP_001153308
ENSDARG00000062307	NP_001070634
ENSDARG00000038059	NP_998200
ENSDARG00000104269	
ENSDARG00000062837	
ENSDARG00000020212	
ENSDARG00000102553	
ENSDARG00000101385	
ENSDARG00000004173	
ENSDARG00000045437	
ENSDARG00000016656	NP_001008640
ENSDARG00000105369	
ENSDARG00000018542	NP_001038372
ENSDARG00000042642	NP_956147
ENSDARG00000094741	
ENSDARG00000087251	NP_001352668
ENSDARG00000056036	NP_001082845
ENSDARG00000087251	
ENSDARG00000008329	NP_999955
ENSDARG00000045437	NP_001035084
ENSDARG00000029866	NP_001313379
ENSDARG00000115127	NP_001122288
ENSDARG00000069192	
ENSDARG00000052520	
ENSDARG00000061439	NP_001122186
ENSDARG00000073765	NP_001012243
ENSDARG00000103025	
ENSDARG00000056036	
ENSDARG00000095184	NP_001314794
ENSDARG00000077468	
ENSDARG00000069192	NP_001082882
ENSDARG00000077573	
ENSDARG00000103800	
ENSDARG00000041887	NP_956388
ENSDARG00000075561	NP_001314707
ENSDARG00000070318	NP_001313407
ENSDARG00000103800	NP_001070091
ENSDARG00000052520	NP_001139035
ENSDARG00000068602	NP_001116798
ENSDARG00000058421	
ENSDARG00000054911	NP_991144
ENSDARG00000008829	
ENSDARG00000091821	
ENSDARG00000028346	NP_998493
ENSDARG00000055746	
ENSDARG00000002912	NP_001314683
ENSDARG00000002347	
ENSDARG00000090447	
ENSDARG00000000380	NP_001007161
ENSDARG00000054911	
ENSDARG00000003475	NP_001186832
ENSDARG00000008829	NP_001006059
ENSDARG00000002912	
ENSDARG00000007795	
ENSDARG00000071495	NP_001076344
ENSDARG00000028118	
ENSDARG00000077573	NP_001076313
ENSDARG00000045092	NP_001002105
ENSDARG00000014634	NP_954683
ENSDARG00000034368	NP_001108317
ENSDARG00000062445	
ENSDARG00000109428	
ENSDARG00000015649	NP_001007056
ENSDARG00000000380	
ENSDARG00000052535	NP_001038911
ENSDARG00000003475	
ENSDARG00000037941	NP_001096607
ENSDARG00000045092	
ENSDARG00000007795	NP_001026843
ENSDARG00000103025	NP_957379
ENSDARG00000057995	
ENSDARG00000034368	
ENSDARG00000058421	NP_001122241
ENSDARG00000022918	NP_001243177
ENSDARG00000014137	
ENSDARG00000052537	NP_001003497
ENSDARG00000077481	NP_001314704
ENSDARG00000099217	NP_001018379
ENSDARG00000002347	NP_694485
ENSDARG00000015293	
ENSDARG00000060980	
ENSDARG00000008553	
ENSDARG00000060350	NP_001188279
ENSDARG00000062271	NP_001121816
ENSDARG00000029671	NP_001119862
ENSDARG00000094561	NP_001268850
ENSDARG00000075962	
ENSDARG00000034368	NP_001296792
ENSDARG00000008553	NP_001035341
ENSDARG00000058414	NP_001077326
ENSDARG00000037067	
ENSDARG00000094561	
ENSDARG00000040374	NP_001013338
ENSDARG00000060350	NP_001188280
ENSDARG00000044053	NP_001314871
ENSDARG00000062156	
ENSDARG00000071745	
ENSDARG00000059883	NP_001119871
ENSDARG00000053488	
ENSDARG00000045641	NP_001186800
ENSDARG00000044053	
ENSDARG00000073912	
ENSDARG00000016750	
ENSDARG00000095555	
ENSDARG00000089237	
ENSDARG00000075962	NP_001119865
ENSDARG00000099614	
ENSDARG00000109358	
ENSDARG00000044053	NP_001314872
ENSDARG00000023584	
ENSDARG00000074311	
ENSDARG00000014137	NP_001003741
ENSDARG00000101008	NP_001232924
ENSDARG00000102611	
ENSDARG00000018002	NP_001292513
ENSDARG00000059883	
ENSDARG00000087647	
ENSDARG00000056619	
ENSDARG00000105544	
ENSDARG00000115326	
ENSDARG00000116676	
ENSDARG00000102899	
ENSDARG00000041065	NP_001008615
ENSDARG00000060350	NP_001188278
ENSDARG00000023903	
ENSDARG00000038018	NP_571641
ENSDARG00000035056	NP_001007400
ENSDARG00000095046	NP_998468
ENSDARG00000062457	NP_001119872
ENSDARG00000023584	NP_001007410
ENSDARG00000112867	
ENSDARG00000095046	
ENSDARG00000102899	NP_001017664
ENSDARG00000056619	NP_001189372
ENSDARG00000041065	
ENSDARG00000054941	NP_001313455
ENSDARG00000099394	
ENSDARG00000060350	NP_001188277
ENSDARG00000086189	NP_991203
ENSDARG00000020609	NP_571510
ENSDARG00000098795	
ENSDARG00000021201	NP_571130
ENSDARG00000006413	
ENSDARG00000035056	
ENSDARG00000020609	
ENSDARG00000075008	
ENSDARG00000104228	NP_001017616
ENSDARG00000042469	NP_001028275
ENSDARG00000070702	
ENSDARG00000006413	NP_001002486
ENSDARG00000087647	NP_957455
ENSDARG00000100968	
ENSDARG00000094400	
ENSDARG00000018726	NP_001038653
ENSDARG00000070702	NP_001073630
ENSDARG00000045900	NP_001004113
ENSDARG00000115241	
ENSDARG00000007081	NP_998568
ENSDARG00000087814	
ENSDARG00000062590	
ENSDARG00000104228	
ENSDARG00000060345	NP_001070050
ENSDARG00000078068	NP_001104682
ENSDARG00000098805	
ENSDARG00000115225	
ENSDARG00000017444	NP_001082926
ENSDARG00000020442	NP_999934
ENSDARG00000105394	
ENSDARG00000015576	NP_001017872
ENSDARG00000070536	
ENSDARG00000096118	NP_001289672
ENSDARG00000062590	NP_001093502
ENSDARG00000010934	
ENSDARG00000054818	NP_001035132
ENSDARG00000070835	NP_571638
ENSDARG00000101715	
ENSDARG00000105612	
ENSDARG00000095275	
ENSDARG00000073999	
ENSDARG00000013379	NP_955978
ENSDARG00000077456	NP_001013495
ENSDARG00000035887	
ENSDARG00000070835	
ENSDARG00000062695	NP_001038868
ENSDARG00000036700	NP_001313524
ENSDARG00000003142	NP_001038701
ENSDARG00000090850	NP_001013277
ENSDARG00000019117	NP_956020
ENSDARG00000030157	NP_001039324
ENSDARG00000057456	NP_001074063
ENSDARG00000097650	
ENSDARG00000035887	NP_001002668
ENSDARG00000055128	
ENSDARG00000012269	
ENSDARG00000019529	NP_001038407
ENSDARG00000013379	
ENSDARG00000026762	NP_991193
ENSDARG00000090850	
ENSDARG00000019117	
ENSDARG00000070834	NP_001004665
ENSDARG00000026762	
ENSDARG00000062695	
ENSDARG00000019529	
ENSDARG00000017246	
ENSDARG00000030157	
ENSDARG00000104172	
ENSDARG00000088165	
ENSDARG00000113431	
ENSDARG00000019782	
ENSDARG00000039730	NP_001017724
ENSDARG00000101715	NP_001082874
ENSDARG00000101715	NP_001352290
ENSDARG00000021979	
ENSDARG00000091131	
ENSDARG00000100414	
ENSDARG00000060977	NP_001070107
ENSDARG00000021402	
ENSDARG00000017742	NP_001116764
ENSDARG00000054540	NP_001002719
ENSDARG00000103853	
ENSDARG00000104968	
ENSDARG00000089513	
ENSDARG00000017742	
ENSDARG00000025254	
ENSDARG00000104172	NP_956640
ENSDARG00000079241	
ENSDARG00000017781	NP_001006098
ENSDARG00000100468	
ENSDARG00000104961	NP_001124524
ENSDARG00000022525	
ENSDARG00000027547	NP_001002545
ENSDARG00000101459	
ENSDARG00000069829	NP_001018471
ENSDARG00000104103	NP_001352480
ENSDARG00000091131	NP_571867
ENSDARG00000019747	
ENSDARG00000104629	
ENSDARG00000078389	NP_001278862
ENSDARG00000025254	NP_998168
ENSDARG00000026855	
ENSDARG00000115299	
ENSDARG00000075403	NP_001160156
ENSDARG00000045822	NP_001188470
ENSDARG00000098652	
ENSDARG00000019747	NP_997962
ENSDARG00000100361	NP_001076567
ENSDARG00000079602	
ENSDARG00000105441	
ENSDARG00000092766	
ENSDARG00000107385	
ENSDARG00000014395	NP_001335014
ENSDARG00000054916	
ENSDARG00000015966	NP_001038733
ENSDARG00000059806	NP_001074093
ENSDARG00000103848	
ENSDARG00000011797	NP_001038635
ENSDARG00000012610	NP_956853
ENSDARG00000095698	NP_001038518
ENSDARG00000077830	NP_001007053
ENSDARG00000045822	NP_001188471
ENSDARG00000069175	NP_001094432
ENSDARG00000061051	
ENSDARG00000014867	NP_957007
ENSDARG00000077830	
ENSDARG00000012610	
ENSDARG00000004060	NP_997844
ENSDARG00000095698	
ENSDARG00000045822	
ENSDARG00000014867	
ENSDARG00000015966	
ENSDARG00000010018	
ENSDARG00000054916	NP_001007355
ENSDARG00000061051	NP_001296758
ENSDARG00000038476	
ENSDARG00000069175	NP_001278351
ENSDARG00000045790	NP_001025261
ENSDARG00000020354	NP_001020669
ENSDARG00000051736	NP_001026996
ENSDARG00000045955	
ENSDARG00000069175	
ENSDARG00000059064	
ENSDARG00000020354	
ENSDARG00000087363	
ENSDARG00000097368	
ENSDARG00000070812	
ENSDARG00000101540	NP_571366
ENSDARG00000002190	NP_998069
ENSDARG00000045955	NP_001106972
ENSDARG00000010018	NP_957136
ENSDARG00000070839	
ENSDARG00000006603	
ENSDARG00000017675	NP_998447
ENSDARG00000087017	
ENSDARG00000026682	NP_001008647
ENSDARG00000061274	NP_001077036
ENSDARG00000109522	
ENSDARG00000095837	
ENSDARG00000005176	NP_001003588
ENSDARG00000045691	NP_001017589
ENSDARG00000037954	
ENSDARG00000026682	
ENSDARG00000014474	NP_001003991
ENSDARG00000105230	NP_571710
ENSDARG00000093704	
ENSDARG00000112172	
ENSDARG00000045691	
ENSDARG00000058243	NP_001107883
ENSDARG00000025593	NP_998453
ENSDARG00000037954	NP_001122167
ENSDARG00000097017	
ENSDARG00000007734	NP_956683
ENSDARG00000014474	
ENSDARG00000104831	
ENSDARG00000100392	
ENSDARG00000025593	
ENSDARG00000039569	NP_937787
ENSDARG00000008983	
ENSDARG00000006603	NP_991130
ENSDARG00000041546	NP_001005394
ENSDARG00000104825	NP_001018533
ENSDARG00000045822	NP_001188469
ENSDARG00000041546	
ENSDARG00000102968	NP_001038211
ENSDARG00000011042	NP_001139077
ENSDARG00000074728	
ENSDARG00000104287	NP_001077021
ENSDARG00000103479	
ENSDARG00000103260	
ENSDARG00000019496	NP_001017796
ENSDARG00000077776	NP_571262
ENSDARG00000035663	
ENSDARG00000008983	NP_001035087
ENSDARG00000035149	NP_956499
ENSDARG00000090286	NP_001071226
ENSDARG00000019496	
ENSDARG00000020007	NP_892013
ENSDARG00000053019	
ENSDARG00000070874	NP_001103947
ENSDARG00000079827	
ENSDARG00000039034	NP_998298
ENSDARG00000019579	NP_571389
ENSDARG00000044246	NP_001015063
ENSDARG00000008983	NP_991156
ENSDARG00000096208	
ENSDARG00000007783	
ENSDARG00000055784	
ENSDARG00000102066	
ENSDARG00000009418	
ENSDARG00000089515	
ENSDARG00000015070	NP_955875
ENSDARG00000075815	
ENSDARG00000035663	NP_001006036
ENSDARG00000113108	
ENSDARG00000007783	NP_001025391
ENSDARG00000090286	
ENSDARG00000041811	
ENSDARG00000034076	NP_001116346
ENSDARG00000077776	
ENSDARG00000017657	NP_001017723
ENSDARG00000100997	
ENSDARG00000101181	NP_001313380
ENSDARG00000088878	NP_001017875
ENSDARG00000051737	NP_001104686
ENSDARG00000101181	
ENSDARG00000098663	NP_001296288
ENSDARG00000098663	NP_001012246
ENSDARG00000041811	NP_957109
ENSDARG00000062352	
ENSDARG00000094346	NP_001315367
ENSDARG00000094634	
ENSDARG00000104297	
ENSDARG00000053019	NP_001018369
ENSDARG00000075141	
ENSDARG00000096556	
ENSDARG00000110152	NP_001099176
ENSDARG00000075141	NP_001139176
ENSDARG00000060853	
ENSDARG00000110483	
ENSDARG00000099428	
ENSDARG00000044895	NP_001025243
ENSDARG00000115056	
ENSDARG00000109737	
ENSDARG00000044895	
ENSDARG00000110102	
ENSDARG00000099428	NP_001352790
ENSDARG00000102066	NP_001032775
ENSDARG00000008310	NP_958878
ENSDARG00000061398	
ENSDARG00000109458	
ENSDARG00000041660	NP_571333
ENSDARG00000001769	NP_571963
ENSDARG00000112754	
ENSDARG00000075570	NP_001082994
ENSDARG00000009418	NP_001124434
ENSDARG00000096711	
ENSDARG00000056014	
ENSDARG00000001769	
ENSDARG00000078315	NP_001018573
ENSDARG00000089852	
ENSDARG00000112602	
ENSDARG00000078315	
ENSDARG00000088072	
ENSDARG00000037708	NP_957383
ENSDARG00000060853	NP_001131137
ENSDARG00000055672	
ENSDARG00000002021	NP_997974
ENSDARG00000027658	NP_998044
ENSDARG00000075666	NP_956863
ENSDARG00000005560	NP_998329
ENSDARG00000044894	
ENSDARG00000075505	
ENSDARG00000027658	
ENSDARG00000055240	
ENSDARG00000044894	NP_001018560
ENSDARG00000033501	
ENSDARG00000100392	NP_775341
ENSDARG00000103479	NP_001298277
ENSDARG00000010376	NP_001153309
ENSDARG00000041113	NP_001005206
ENSDARG00000096233	
ENSDARG00000005023	NP_001003520
ENSDARG00000091678	NP_001002161
ENSDARG00000105498	NP_001335409
ENSDARG00000015856	NP_001002360
ENSDARG00000062269	NP_001038546
ENSDARG00000015856	
ENSDARG00000056591	
ENSDARG00000062052	
ENSDARG00000062269	
ENSDARG00000092961	
ENSDARG00000005739	NP_982251
ENSDARG00000056407	NP_001002622
ENSDARG00000101362	NP_571768
ENSDARG00000110121	
ENSDARG00000115136	
ENSDARG00000075725	
ENSDARG00000115054	NP_001099176
ENSDARG00000037837	NP_001298278
ENSDARG00000045692	NP_001073549
ENSDARG00000060124	NP_001107065
ENSDARG00000043701	
ENSDARG00000040310	
ENSDARG00000062052	NP_001036160
ENSDARG00000101362	
ENSDARG00000045692	
ENSDARG00000077487	
ENSDARG00000104453	NP_571020
ENSDARG00000040310	NP_998614
ENSDARG00000061579	
ENSDARG00000099843	
ENSDARG00000008170	NP_001002201
ENSDARG00000093804	NP_001122256
ENSDARG00000008757	NP_001017862
ENSDARG00000045874	NP_001002752
ENSDARG00000043701	NP_001017709
ENSDARG00000093844	NP_001038747
ENSDARG00000093844	NP_001075159
ENSDARG00000004497	NP_001002617
ENSDARG00000031681	NP_955855
ENSDARG00000061110	NP_001138270
ENSDARG00000023190	
ENSDARG00000061110	
ENSDARG00000104453	
ENSDARG00000055288	
ENSDARG00000054864	NP_001116484
ENSDARG00000056601	NP_957501
ENSDARG00000102805	
ENSDARG00000024564	NP_001005574
ENSDARG00000117171	
ENSDARG00000110460	
ENSDARG00000004497	
ENSDARG00000054864	
ENSDARG00000051735	
ENSDARG00000076952	
ENSDARG00000008735	NP_998188
ENSDARG00000004497	NP_001315511
ENSDARG00000045873	NP_001038363
ENSDARG00000102805	NP_001103171
ENSDARG00000090948	
ENSDARG00000033684	NP_001035473
ENSDARG00000092491	
ENSDARG00000110460	NP_001352405
ENSDARG00000070094	NP_001122005
ENSDARG00000029874	NP_001002636
ENSDARG00000077994	
ENSDARG00000008735	
ENSDARG00000045527	NP_001018458
ENSDARG00000079382	NP_001189424
ENSDARG00000077994	NP_001121857
ENSDARG00000104300	
ENSDARG00000101225	
ENSDARG00000029874	
ENSDARG00000079382	NP_001189423
ENSDARG00000015025	NP_571458
ENSDARG00000045527	
ENSDARG00000019791	NP_001017655
ENSDARG00000014479	NP_997524
ENSDARG00000100636	
ENSDARG00000013056	NP_998182
ENSDARG00000104300	NP_001121767
ENSDARG00000075943	
ENSDARG00000038099	NP_998600
ENSDARG00000079071	NP_001121766
ENSDARG00000040700	NP_001116745
ENSDARG00000101748	
ENSDARG00000061021	
ENSDARG00000061579	NP_001304118
ENSDARG00000040247	NP_001139100
ENSDARG00000086585	
ENSDARG00000098330	NP_001121704
ENSDARG00000019791	
ENSDARG00000008720	
ENSDARG00000112199	
ENSDARG00000057468	
ENSDARG00000078569	NP_001116782
ENSDARG00000100636	NP_001003856
ENSDARG00000086585	NP_001138563
ENSDARG00000036944	
ENSDARG00000023190	NP_958462
ENSDARG00000043973	NP_001025383
ENSDARG00000002538	NP_956493
ENSDARG00000036944	NP_001038649
ENSDARG00000024488	
ENSDARG00000022550	NP_001025270
ENSDARG00000007025	NP_956559
ENSDARG00000102525	NP_001001596
ENSDARG00000042456	NP_001017595
ENSDARG00000111536	
ENSDARG00000059933	
ENSDARG00000057468	NP_001082998
ENSDARG00000003420	NP_001017885
ENSDARG00000035732	
ENSDARG00000007709	
ENSDARG00000073996	
ENSDARG00000076398	
ENSDARG00000003046	
ENSDARG00000003420	
ENSDARG00000008255	NP_997825
ENSDARG00000007918	NP_775392
ENSDARG00000102525	NP_001035418
ENSDARG00000016081	NP_571846
ENSDARG00000008720	NP_001018575
ENSDARG00000104177	NP_956461
ENSDARG00000035732	NP_840085
ENSDARG00000011360	NP_001314685
ENSDARG00000024488	NP_001296944
ENSDARG00000063387	
ENSDARG00000087757	
ENSDARG00000096979	NP_001122191
ENSDARG00000094386	
ENSDARG00000078743	NP_001139097
ENSDARG00000069540	
ENSDARG00000077021	
ENSDARG00000007918	
ENSDARG00000104177	
ENSDARG00000079290	
ENSDARG00000036833	NP_956438
ENSDARG00000041340	NP_001013494
ENSDARG00000097081	
ENSDARG00000069540	NP_001103851
ENSDARG00000095975	
ENSDARG00000075600	
ENSDARG00000008720	NP_001315524
ENSDARG00000041340	
ENSDARG00000075807	
ENSDARG00000070362	NP_001007289
ENSDARG00000105594	
ENSDARG00000016981	
ENSDARG00000016396	
ENSDARG00000060211	
ENSDARG00000100948	
ENSDARG00000001721	NP_001073661
ENSDARG00000035809	NP_958886
ENSDARG00000090526	NP_001074034
ENSDARG00000039535	NP_001017691
ENSDARG00000016981	NP_001107092
ENSDARG00000054667	NP_919346
ENSDARG00000111837	
ENSDARG00000076896	
ENSDARG00000105362	
ENSDARG00000113034	
ENSDARG00000001721	
ENSDARG00000102151	
ENSDARG00000090526	
ENSDARG00000102995	NP_998030
ENSDARG00000110784	
ENSDARG00000039482	NP_001003458
ENSDARG00000102995	
ENSDARG00000113818	
ENSDARG00000039482	
ENSDARG00000112131	NP_001104686
ENSDARG00000024651	NP_001007384
ENSDARG00000109231	
ENSDARG00000006125	NP_998415
ENSDARG00000096566	
ENSDARG00000104149	NP_956008
ENSDARG00000016396	NP_001003591
ENSDARG00000009779	NP_571674
ENSDARG00000023989	NP_001003643
ENSDARG00000074179	
ENSDARG00000008019	NP_001116443
ENSDARG00000006125	
ENSDARG00000077531	
ENSDARG00000116253	
ENSDARG00000003113	NP_001002646
ENSDARG00000056625	
ENSDARG00000114580	
ENSDARG00000030311	
ENSDARG00000095635	NP_001289162
ENSDARG00000008019	
ENSDARG00000024651	
ENSDARG00000002506	NP_001002512
ENSDARG00000014587	NP_001002648
ENSDARG00000056625	NP_001025453
ENSDARG00000027041	NP_001154294
ENSDARG00000103626	
ENSDARG00000012539	NP_001002674
ENSDARG00000003989	
ENSDARG00000030311	NP_001289152
ENSDARG00000074488	
ENSDARG00000068199	
ENSDARG00000104149	
ENSDARG00000089185	
ENSDARG00000002506	
ENSDARG00000058246	
ENSDARG00000100706	
ENSDARG00000058246	NP_001018484
ENSDARG00000074488	NP_001165063
ENSDARG00000104194	
ENSDARG00000003203	NP_001083046
ENSDARG00000014587	
ENSDARG00000115580	
ENSDARG00000008100	
ENSDARG00000101490	
ENSDARG00000077531	NP_001315205
ENSDARG00000077768	
ENSDARG00000088204	
ENSDARG00000098624	
ENSDARG00000062727	
ENSDARG00000036382	NP_001314834
ENSDARG00000101820	
ENSDARG00000063268	
ENSDARG00000037654	NP_956378
ENSDARG00000104793	NP_001165699
ENSDARG00000098498	
ENSDARG00000062727	NP_001161739
ENSDARG00000016177	
ENSDARG00000022177	
ENSDARG00000092725	
ENSDARG00000116599	
ENSDARG00000059093	
ENSDARG00000037955	
ENSDARG00000045015	NP_001298720
ENSDARG00000056609	NP_001019592
ENSDARG00000022177	NP_001038443
ENSDARG00000113814	
ENSDARG00000036911	NP_991255
ENSDARG00000063032	
ENSDARG00000027316	NP_998185
ENSDARG00000016177	NP_001013556
ENSDARG00000057706	NP_001098587
ENSDARG00000059093	NP_001314819
ENSDARG00000070239	
ENSDARG00000115584	
ENSDARG00000107096	
ENSDARG00000002994	
ENSDARG00000058940	NP_001116715
ENSDARG00000056609	
ENSDARG00000099170	
ENSDARG00000010571	NP_001070747
ENSDARG00000063032	NP_001082908
ENSDARG00000098675	
ENSDARG00000116269	
ENSDARG00000010571	
ENSDARG00000013333	
ENSDARG00000054271	NP_997957
ENSDARG00000042341	NP_001028918
ENSDARG00000115333	
ENSDARG00000010415	NP_001005988
ENSDARG00000087483	
ENSDARG00000070757	
ENSDARG00000062846	
ENSDARG00000013333	NP_955872
ENSDARG00000059945	
ENSDARG00000078520	
ENSDARG00000114801	
ENSDARG00000033134	NP_001070231
ENSDARG00000070757	NP_001077286
ENSDARG00000092143	NP_001005969
ENSDARG00000019222	NP_001002401
ENSDARG00000033134	
ENSDARG00000058394	NP_956014
ENSDARG00000010415	
ENSDARG00000058394	
ENSDARG00000094253	
ENSDARG00000093453	
ENSDARG00000088195	
ENSDARG00000111519	
ENSDARG00000052097	
ENSDARG00000098163	
ENSDARG00000004433	
ENSDARG00000063563	
ENSDARG00000016545	NP_001073466
ENSDARG00000091859	
ENSDARG00000054929	NP_001014374
ENSDARG00000045611	NP_001013340
ENSDARG00000102408	
ENSDARG00000052097	NP_001103855
ENSDARG00000056793	NP_001030164
ENSDARG00000098252	
ENSDARG00000060148	
ENSDARG00000077740	
ENSDARG00000092143	
ENSDARG00000102415	NP_835232
ENSDARG00000037955	NP_001153400
ENSDARG00000089824	
ENSDARG00000102246	
ENSDARG00000060148	NP_001153494
ENSDARG00000009250	NP_998163
ENSDARG00000045785	NP_001008606
ENSDARG00000062402	
ENSDARG00000061419	
ENSDARG00000016545	
ENSDARG00000111335	
ENSDARG00000045611	
ENSDARG00000097934	NP_001314854
ENSDARG00000038290	NP_997857
ENSDARG00000009250	
ENSDARG00000115774	
ENSDARG00000103595	NP_001230238
ENSDARG00000077299	NP_001137392
ENSDARG00000007219	
ENSDARG00000077740	NP_001289177
ENSDARG00000092780	
ENSDARG00000063563	NP_001074120
ENSDARG00000104132	
ENSDARG00000059729	NP_001093463
ENSDARG00000062402	NP_001131130
ENSDARG00000068296	
ENSDARG00000078520	NP_001231965
ENSDARG00000097934	
ENSDARG00000042345	NP_001020723
ENSDARG00000062811	NP_001082996
ENSDARG00000075536	NP_955993
ENSDARG00000004672	NP_571871
ENSDARG00000070698	NP_001103500
ENSDARG00000042947	NP_001004122
ENSDARG00000045484	
ENSDARG00000058820	
ENSDARG00000114254	
ENSDARG00000103707	
ENSDARG00000038290	
ENSDARG00000093289	
ENSDARG00000037406	
ENSDARG00000105037	NP_001003881
ENSDARG00000045484	NP_001038620
ENSDARG00000101882	
ENSDARG00000075536	NP_001263210
ENSDARG00000101073	
ENSDARG00000111775	
ENSDARG00000007219	NP_001161758
ENSDARG00000098489	
ENSDARG00000060235	
ENSDARG00000113555	
ENSDARG00000090646	
ENSDARG00000024209	NP_001315119
ENSDARG00000075536	
ENSDARG00000100765	
ENSDARG00000074286	NP_001313397
ENSDARG00000077721	
ENSDARG00000004672	
ENSDARG00000101758	
ENSDARG00000090912	NP_775331
ENSDARG00000058780	NP_001107567
ENSDARG00000100654	
ENSDARG00000097531	
ENSDARG00000096920	
ENSDARG00000102880	
ENSDARG00000057929	
ENSDARG00000033707	NP_956099
ENSDARG00000115889	
ENSDARG00000070620	
ENSDARG00000077180	
ENSDARG00000114873	
ENSDARG00000100288	
ENSDARG00000017522	NP_001002873
ENSDARG00000058008	NP_571437
ENSDARG00000102854	
ENSDARG00000015978	NP_001002163
ENSDARG00000013240	NP_001107938
ENSDARG00000090912	
ENSDARG00000089529	NP_956502
ENSDARG00000045051	
ENSDARG00000078912	
ENSDARG00000101992	
ENSDARG00000116308	
ENSDARG00000092908	
ENSDARG00000077860	
ENSDARG00000036575	
ENSDARG00000013240	
ENSDARG00000015978	
ENSDARG00000089529	
ENSDARG00000105545	
ENSDARG00000057719	NP_001103492
ENSDARG00000011876	
ENSDARG00000033789	NP_957142
ENSDARG00000100105	
